Amenity,Price,Category
CCTV camera surveillance,0.06875,Basic
CCTV surveillance,0.20795000000000002,Standard
CERAMIC WALL TILES,0.465,Luxury
CONCRETE ROOF TILES,0.465,Luxury
CORIEN KITCHEN WORK TOP,0.465,Luxury
Cable TV,0.33699635294117647,Standard
Cafeteria,0.0666,Basic
Canal,0.95465395,Luxury
Car Parking,0.0666,Basic
Car Washing Space Available,0.33161889333333333,Standard
Car port,0.4758299999999999,Luxury
Car ports,0.55,Luxury
Carpet,0.36279237000000003,Standard
Carport,0.383710802,Standard
Category I Exclusive Low Building Residential Zone,0.6529028466666668,Luxury
Ceiling Fan,0.35134666666666664,Standard
Central Air,0.194488475,Standard
Central Heating,0.19360981,Standard
"Centralized LPG supply, water and electricity back-up",0.27,Standard
Century Home,0.20249703,Standard
Ceramic Tile on all Floors,0.27,Standard
Ceramic Wall Tiles in Bathrooms,0.27,Standard
Ceramic tiles,0.41050000000000003,Luxury
Ceramic wall tiles in the kitchen and bathrooms,0.09,Basic
Ceramics,0.2936257764285714,Standard
Cesspit,0.15881586,Standard
Chamber en Suite,0.18783154555555556,Standard
Changing rooms,0.05304638,Basic
Child Care,0.32980000000000004,Standard
Children Play Area,0.358,Standard
Children Play Ground,0.1037,Standard
Children playground and community pool,0.11,Standard
Children's playground,0.03,Basic
Chrome rustproof faucets in all bathrooms.,0.08335859,Basic
Cinema Room,0.05304638,Basic
Circulation Area,0.32,Standard
City Center,0.5592019628,Luxury
Clean land tile,0.087,Basic
"Close proximity to schools, hospitals, restaurants, banks, malls etc",0.14175000000000001,Standard
Clothes Washer/Dryer,0.0,Basic
Clubhouse with ancillary facilities,0.087,Basic
Commercial area,0.358,Standard
Communal Pool,0.358,Standard
Community pool,0.195,Standard
Concierge,0.112,Standard
Concierge Service,0.4681367272727273,Luxury
Concierge service,0.25,Standard
Concierge services,0.060898190000000005,Basic
Concrete,0.256402185,Standard
Concrete roofing tiles,0.065,Basic
Concrete roofing tiles / aluzinc roofing,0.065,Basic
Condominium Apartment,0.4604975,Luxury
Contemporary conference facilities,0.112,Standard
Convenience shopping at retail area,0.14175000000000001,Standard
Cooling: Air Conditioner,0.265,Standard
Cooling:  Air Conditioner,0.23249999999999998,Standard
Corner Plot,0.249082715,Standard
Corner Suite,0.3314099533333333,Standard
Corporate meeting rooms,0.25,Standard
Corridor,0.49,Luxury
Counter Kitchen,0.43562823666666667,Luxury
Country Property,0.6156710587499999,Luxury
Country Side,0.8143279683333332,Luxury
Covered Parking,0.0666,Basic
Covered drainage,0.358,Standard
Covered drainage system,0.11,Standard
Covered rain-storm drains,0.27,Standard
DSTV,0.321304875,Standard
DSTV & internet wiring,0.55,Luxury
Deck,0.36628883,Standard
Dedicated car parks,0.20795000000000002,Standard
Dedicated property management professionals,0.299,Standard
Dedicated transformer,0.295,Standard
Digital surveillance (CCTV),0.0,Basic
Digital surveillance (CCTV).,0.62,Luxury
Disposer Drainage,0.09854565,Basic
Dock,0.15907401000000002,Standard
Dog kennel,0.362875,Standard
Downtown,0.5813515823529412,Luxury
Drainage,0.04209988,Basic
Drainage System,0.1312995,Standard
Dry,0.5236000000000001,Luxury
Duplex,0.60175,Luxury
Easily accessible by tarred dual carriage road,0.2106,Standard
East,0.13248027666666667,Standard
Easy transfer of ownership,0.04209988,Basic
Eat-in Kitchen,0.681684203,Luxury
Eco-friendly environment,0.04209988,Basic
Edge of Forest,0.62110308,Luxury
Electric Fence,0.451441375,Luxury
Electric Heating,0.240485024,Standard
Electric Security Fencing,0.36,Standard
Electric Security Fencing and 24/7 security services,0.43,Luxury
Electric fence & security post,0.14,Standard
Electric vehicle charging station (optional),0.199,Standard
Electrical Generator,0.7050860831,Luxury
Electricity,0.25959416725,Standard
Electricity Included,0.4125,Luxury
Elevator,0.16659133333333337,Standard
Emulsion Paint on Exterior Plastered Walls,0.27,Standard
Emulsion Paint on Internal Plastered Walls,0.27,Standard
Emulsion paint for internal and external walls,0.03,Basic
En Suite,0.41272000000000003,Luxury
En-suite,0.19425,Standard
Energy Backup Unit,0.4572606376923077,Luxury
Ensuite,0.239375,Standard
Ensuite bathrooms,0.195,Standard
Ensuite bedrooms,0.43,Luxury
Ensuite master bedroom,0.168,Standard
Ensuite rooms,0.25,Standard
Entrance Hall,0.42593168923076924,Luxury
Entrance Lobby,0.60175,Luxury
Equipment maintenance,0.014777209999999999,Basic
Estate Management,0.2,Standard
Estate management,0.11,Standard
Estate management service,0.125,Standard
Estate management services,0.27,Standard
European sanitary ware,0.14175000000000001,Standard
Excellent infrastructure with underground drainage system,0.2106,Standard
Expandable to 3 Bed,0.03160212,Basic
Exterior Views,0.3587362985185185,Standard
External security doors,0.2,Standard
External security doors & internal flush doors,0.07,Basic
External security doors and internal flush doors,0.08225846,Basic
"Extractor
hood",0.03789027,Basic
FITTED KITCHEN WITHOUT DISHWATER,0.465,Luxury
FITTED WARDROBE / WALK-IN-CLOSET,0.465,Luxury
FItted Kitchen,0.27625,Standard
Facility management service,0.199,Standard
Facility manager's office,0.05304638,Basic
Family Area,0.145,Standard
Family Lounge,0.13640497000000001,Standard
Family and Utility Area,0.25,Standard
Fence,0.4125,Luxury
Fence wall,0.2,Standard
Fence wall with gate,0.1,Basic
Fenced wall with metal gate,0.09,Basic
Fibre Internet,0.5207125,Luxury
Fine dining restaurant,0.112,Standard
"Fine textured paint finish to external walls, smooth paint finish on internal walls",0.07,Basic
Fire Station,0.000425278,Basic
Fire station,0.03,Basic
"First green apartment complex in Accra, Ghana",0.299,Standard
First owner,0.40668376515151516,Luxury
Fitness Centre,0.05304638,Basic
Fitness center,0.14175000000000001,Standard
Fitness center & steam room,0.25,Standard
Fitness centre,0.62,Luxury
Fitted kitchen,0.1975,Standard
Fitted kitchen cabinets,0.03,Basic
"Fitted kitchen with gas cooker and over, with extractor",0.147,Standard
"Fitted kitchen with oven, hob and extractor",0.14,Standard
"Fitted kitchen, air-conditioners and built-in wardrobes",0.27,Standard
Flat Roof,0.19670711375,Standard
Flexible  payment plan,0.008,Basic
Floor - Parquet,0.4927550828571428,Luxury
Floor tiles throughout,0.1,Basic
Floor to ceiling sliding doors in all apartments,0.299,Standard
Floors - Hardwood,0.5651176346666666,Luxury
"Four bathrooms with shower, WC and wash hand basins",0.09,Basic
Freight Elevator,0.27161049400000004,Standard
French,0.287295815,Standard
From 10% gross yield per annum,0.014777209999999999,Basic
Front Desk Service,0.1139,Standard
Fronting on Lagoon,0.47041138,Luxury
Fully Equipped Gym,0.358,Standard
Fully Fitted Kitchen with Appliances,0.36,Standard
Fully Furnished,0.001702,Basic
Fully equipped,0.62,Luxury
Fully equipped fitness centre,0.0,Basic
Fully fitted kitchen,0.27,Standard
Fully fitted kitchen with quartz stone workshops & stainless oven,0.457975,Luxury
Fully fitted state of the art kitchens,0.55,Luxury
Furnished,0.3445280601538462,Standard
Furnished Kitchen,0.0666,Basic
GLAZED WINDOWS,0.465,Luxury
GYM,0.000469012,Basic
Garage,0.36361775083333336,Standard
Garage Detached,0.23427535600000002,Standard
Garage with Automatic Door,0.20567989833333333,Standard
Garages,0.4125,Luxury
Garbage-in 24/7,0.300454732,Standard
Garden,0.3968071136,Luxury
Gas,0.688457098888889,Luxury
Gas - Natural,0.3147168734615384,Standard
Gas and smoke detectors,0.27,Standard
Gate Houses for both entry and exit,0.05304638,Basic
Gated Community,0.50706875,Luxury
Gated Community with 24/7 security,0.11,Standard
Gated Development,0.43,Luxury
Gated community,0.1203,Standard
Gated community with 24-hour security,0.27,Standard
Gated community with 24/7 security,0.262,Standard
General cleaning services and facilities management,0.08714762,Basic
Generator house to accommodate two generators Refuse dump/Chute,0.05304638,Basic
Generator outlets,0.2,Standard
Generously proportioned rooms with large terraces,0.62,Luxury
Glass Siding,0.093704605,Basic
Glazed Windows with flyscreens,0.08225846,Basic
Glazing windows/casement windows with nets and burglar proof,0.065,Basic
Golf Course,0.13234374999999998,Standard
"Good Drainage system, access to road, electricity and water",0.0015741099999999999,Basic
Good reachable traffic,0.24329198875000002,Standard
Gourmet Verandah,0.431584122,Luxury
Governor's Consent,0.1479,Standard
Grassed areas,0.08225846,Basic
Green Areas,0.0666,Basic
Green area,0.04209988,Basic
Grocery Shop,0.06875,Basic
Grocery stores,0.25,Standard
Ground level swimming pool,0.25,Standard
Guest Washroom,0.425875,Luxury
Guest toilet,0.2,Standard
Guest w/c,0.276,Standard
Guest w/c.,0.378,Standard
Guest washroom,0.11,Standard
Gym and Fitness,0.147,Standard
Gym and fitness center,0.03,Basic
Gym and sky restaurant,0.06875,Basic
Gym and yoga studio,0.299,Standard
Gymnasium,0.5340065366666666,Luxury
HDF Internal Doors,0.27,Standard
Hair & nail salon,0.25,Standard
Hansgrohe sanitary fittings,0.199,Standard
Hardwood external floors,0.20795000000000002,Standard
Health Spa & Gym,0.18945135000000002,Standard
Heating,0.07270513666666667,Basic
Heating - Provision,0.378690624,Standard
High Ceiling,0.15466015,Standard
High Traffic,0.4617994676470588,Luxury
High capital appreciation,0.04209988,Basic
High end finishing,0.12,Standard
High end interior fittings and furnishings,0.299,Standard
High quality wooden sprayed panel doors,0.065,Basic
High speed internet,0.05304638,Basic
High speed internet over fiber-optic cable,0.27,Standard
Higher quality wooden sprayed panel doors,0.1,Basic
Highest level of comfort & convenience,0.295,Standard
Highrise Condminium,0.30036325714285717,Standard
Hight Speed Internet Access (Optical Fiber),0.44,Luxury
Hot tab,0.24672857142857144,Standard
"House includes living area, kitchen with cabinets, dine area and front porch",0.2106,Standard
Immediate physical allocation,0.04209988,Basic
In-House Laundry Space ,0.646664374,Luxury
In-built veneer wardrobes,0.20795000000000002,Standard
Individual Gas Meter,0.085578875,Basic
Individual Water Meter,0.43626384447368427,Luxury
Indoor & outdoor playground,0.25,Standard
"Integrated fridge, freezer and microwave",0.457975,Luxury
Integrated safety & security systems,0.087,Basic
Integrated smart home (optional),0.199,Standard
Integrated solar power (optional),0.199,Standard
Intercom,0.3304285714285714,Standard
Intercom for communication with security gatehouse,0.27,Standard
Intercommunication Device with TV Monitor,0.6149292985714286,Luxury
Internal panel doors,0.03,Basic
Internal piazza area,0.14175000000000001,Standard
Internet,0.20955,Standard
Internet and Cable TV,0.43,Luxury
Inverter air conditioners,0.195,Standard
Inverter system,0.4631333333333333,Luxury
Isolated,0.8722014,Luxury
It offers 700 fully serviced plots with clean land title to individuals who want to build homes to their preferred specifications.,0.04575,Basic
Italian,0.15868679,Standard
Janitor Available,0.6829945500000001,Luxury
Joinery fitting – fitted kitchen cabinets,0.08225846,Basic
Karaoke studio,0.25,Standard
Kid's playground,0.2106,Standard
Kids Play Area,0.5295666666666666,Luxury
Kids playing area,0.195,Standard
"Kitchen
Cabinet",0.03789027,Basic
Kitchen  - Eat-In,0.41704111111111114,Luxury
Kitchen - Extra,0.6646461233333334,Luxury
Kitchen Cabinets with Laminated Counter Tops,0.27,Standard
Kitchen cabinet including kitchen extractor hood,0.125,Standard
Kitchen island,0.1,Basic
Kitchen pantry/storage,0.358,Standard
Kitchen with store room,0.09,Basic
Kitchen/Dinette,0.45359548266666666,Luxury
Kitchen/toilet/bathroom walls tiled,0.1,Basic
Kitchen: Fitted,0.265,Standard
Kitchen:  Fitted,0.23249999999999998,Standard
Kitchens & Store,0.36,Standard
Kitchen and Store,0.25,Standard
LANDSCAPING / GARDEN,0.465,Luxury
LARGE 4 BEDROOM WITH BOYS QUARTERS,0.9,Luxury
LARGE SIZE (VILLA GIRLS) DETACHED SINGLE TOWN HOUSE,0.45,Luxury
LARGER COMPOUND SPACES,0.9,Luxury
Landing,0.60175,Luxury
"Lands are genuine, litigation-free and void of land guards",0.0015741099999999999,Basic
Landscaped gardens,0.20795000000000002,Standard
Landscaped private waterfront,0.14175000000000001,Standard
Landscaping,0.1,Basic
Landscaping services,0.014777209999999999,Basic
Large glass sliding doors,0.14175000000000001,Standard
Laundromart,0.05304638,Basic
Laundry Service,0.23712258277777776,Standard
Lawn tennis and volley ball court,0.03,Basic
Lawn tennis court,0.25,Standard
Library,0.67421222625,Luxury
Lies within the areas earmarked for the biggest airport in West Africa,0.0015741099999999999,Basic
Lift/ Elevator,0.4125,Luxury
Lift/Elevator,0.49700281735294116,Luxury
Living & Dining Area,0.25,Standard
Living + Kitchen,0.12,Standard
Living Room /  Dining Room,0.16671719000000002,Standard
Living Room / Dining Room,0.18945135000000002,Standard
Living and Dining Area,0.32,Standard
Living+Kitchen,0.21,Standard
Living/Dining/Kitchen Area,0.44405,Luxury
Located in the heart of East Legon Hills,0.12,Standard
Location,0.5935925193548387,Luxury
Loft,0.24374480999999998,Standard
Lounges,0.20166666666666666,Standard
Louvre blades with burglar proof,0.065,Basic
Lush green open spaces,0.087,Basic
MEDIUM 4 BEDROOM WITH BOYS QUARTERS,0.85,Luxury
MEDIUM COMPOUND SPACES,0.85,Luxury
MEDIUM SIZE (VILLA ROUGE) DETACHED SINGLE TOWN HOUSE,0.38,Standard
METAL SECURITY DOORS (MAIN ENTRANCE),0.465,Luxury
Maid,0.4864221108695652,Luxury
Maid Room,0.000163096,Basic
Maids quarters,0.33999999999999997,Standard
Maintenance Support,0.000425278,Basic
Maisonette Duplex,0.29237886166666666,Standard
Management services,0.03,Basic
Manicured Garden,0.19025,Standard
Manned gate and compound security lighting systems,0.125,Standard
Master Bathroom & Bathroom,0.49,Luxury
Master Bedroom,0.20434879333333333,Standard
Master Ensuite,0.44405,Luxury
Master Planned Gated Community,0.0015741099999999999,Basic
Master bathroom Ensuite,0.60175,Luxury
Master bedroom,0.400875,Luxury
Master planned environment,0.07,Basic
Medical center,8.021599999999999e-05,Basic
Metal,0.317729396,Standard
Modern,0.206905973125,Standard
Modern House,0.275,Standard
Modern Lighting Finishes,0.36,Standard
Modern kitchen & stone worktops,0.14175000000000001,Standard
Modern swimming pool,0.112,Standard
More than 2 Balconies,0.46124895809523814,Luxury
Mosaic,0.0,Basic
Mosque,0.000425278,Basic
Mountains,0.37315,Standard
Movie Theater,0.25,Standard
Multi Sports court,0.26869902,Standard
Multi Storey Car Park,0.4512113916666667,Luxury
Multilevel House,0.5858556549999999,Luxury
Multipurpose sports court,0.147,Standard
Natural Gas,0.48321550499999993,Luxury
Near Airport,0.4150133735483871,Luxury
Near Beach,0.41516071022222223,Luxury
Near Children,0.31009207285714285,Standard
Near Church,0.3853185605263158,Standard
Near Fitness centre,0.49273098285714284,Luxury
Near Golf Course,0.40239831,Luxury
Near Highway,0.3242370923255814,Standard
Near Motorway,0.598113055,Luxury
Near Ocean,0.41409616750000006,Luxury
Near Park,0.34787994777777775,Standard
Near Public Transportation,0.4583302634426229,Luxury
Near Railway station,0.1923748594736842,Standard
Near Schools,0.3578402588888889,Standard
Near Shops,0.48256896946428574,Luxury
Near fast growing Lekki Free Trade Zone,0.014777209999999999,Basic
Near/On Beach,0.3481954767647059,Standard
Near/On Ocean,0.8486489833333333,Luxury
Near/On Sea,0.337481906,Standard
Needs Redevelopment,0.6781486784615385,Luxury
Needs Renovation,0.5033845571428571,Luxury
Needs to be redeveloped,0.68222148625,Luxury
Networked,0.31768198000000003,Standard
New,0.13277,Standard
New Building,0.30232217906976744,Standard
No Pets Allowed,0.105,Standard
No pets allowed,0.5430521133333334,Luxury
North,0.23132709599999995,Standard
North East,0.29303107,Standard
NorthWest,0.163783435,Standard
Nova Ridge has landscaped common areas and club house.,0.04575,Basic
Office Supplies,0.16727999999999998,Standard
Office Use permitted,0.2577319925,Standard
Old,0.4850666666666667,Luxury
Old Building,0.49384515875,Luxury
On Busy Road,0.5435042661904761,Luxury
On Quiet Road,0.5676411748148148,Luxury
On/Near Forest,0.7389324771428571,Luxury
On/Near Lake,0.3764334392857143,Standard
On/Near Water,0.49302559111111116,Luxury
One en-suite master bedroom,0.065,Basic
One floor only,0.60175,Luxury
Open House Available,0.3948816541176471,Luxury
Open Roof Top,0.25,Standard
Open terrace & multi purpose room on top floor,0.55,Luxury
Opportunity for Property Developers,2.046e-05,Basic
Other Bedrooms(2),0.145,Standard
Other Bedrooms(3),0.25,Standard
Out-cook,0.358,Standard
Outdoor kitchen,0.26,Standard
Outskirts,0.11523764285714286,Standard
Overhead polytank,0.2,Standard
P.O.P T&G CEILING,0.465,Luxury
POP Ceiling,0.11781,Standard
POP ceiling throughout,0.1,Basic
"POP ceilings at the hall, corridor and porch",0.09,Basic
"POP ceilings at the halls, corridors and porch",0.1,Basic
PORCELAIN FLOOR TILES,0.465,Luxury
PVC Sliding Windows with Fly Screens,0.27,Standard
PVC sliding windows with fly screens,0.27,Standard
Paint,0.23540188818181818,Standard
Painted Plywood Ceiling with Corner Mouldings,0.27,Standard
Paintings,0.452207059,Luxury
Panel,0.02930311,Basic
Parking,0.6988136363636364,Luxury
Parking                  ,0.39694545696969696,Luxury
Parking Space,0.13149500000000003,Standard
Parking Space for Bicycle,0.5994345347619048,Luxury
Parking Space for Motorcycle,0.5092670539999999,Luxury
Parking space,0.03160212,Basic
Parks,0.358,Standard
Parquet floor,0.6210027883333333,Luxury
Partially Furnished,0.25070883857142856,Standard
Patio,0.6601874999999999,Luxury
Paved compound/Parking Space,0.08225846,Basic
Paved driveway with communal lighting,0.14,Standard
Paved parking area,0.09,Basic
Paved roads,0.04209988,Basic
Pedestrian boulevard,0.04209988,Basic
Penthouse,0.58469428,Luxury
Pergola sitting area,0.12,Standard
Perimeter Fence wall with Main and Pedestrain Gates,0.27,Standard
Permit Parking,0.11617311,Standard
Pet Friendly,0.6983166666666666,Luxury
Pet allowed,0.4125,Luxury
Pets Allowed,0.000163096,Basic
Pets allowed,0.31859727428571427,Standard
Pharmaceutical Shop,0.06875,Basic
Pharmacy,0.25,Standard
Plans for Boat Marina,2.046e-05,Basic
Plaster Board with POP cornices for interior,0.08225846,Basic
Plasterboard ceiling,0.2,Standard
Plasterboard ceiling throughout,0.065,Basic
Plasterboard ceiling with pop cornice,0.03,Basic
Plasterboard ceilings with light fittings,0.14,Standard
Plastic T&G ceilings for rooms and other places,0.1,Basic
Plastic T&G for both internal and external ceilings,0.065,Basic
Plastic T&G for eaves,0.08225846,Basic
Play Ground,0.23249999999999998,Standard
Play Room,0.38814626571428573,Luxury
Playground,0.33109148527777776,Standard
Playing Musical Instruments allowed,0.17791172,Standard
Plush lawns and tender trees,0.11,Standard
Police station,0.03,Basic
Pond,0.25790442916666667,Standard
Pool,0.105,Standard
Pool -  Indoor,0.296879782,Standard
Pool - Outdoor,0.3846257231034483,Standard
Porcelain floor tiles,0.1975,Standard
"Porcelain floor tiles for all floors, ceramic tiles for kitchen and bathrooms",0.03,Basic
Porcelain tiled floors throughout,0.14,Standard
Porch,0.23952857142857145,Standard
Pre-Painted Longspan Aluzinc Roofing,0.27,Standard
Pre-painted aluminium long span roofing sheets,0.03160212,Basic
Pre-painted aluminum long span roofing sheets,0.07,Basic
Prefabricated,0.05403810999999999,Basic
Prepainted Aluzinc long span roofing sheets,0.08225846,Basic
Price On Application,0.0,Basic
Printing Service,0.15946,Standard
Private,0.6170044859999999,Luxury
Private Terrace,0.60175,Luxury
Private Terrace & Roof Garden,0.60175,Luxury
Private Terrace on both floors,0.44405,Luxury
Private green,0.000297628,Basic
Private jetty,0.05304638,Basic
Private outdoor garden,0.12,Standard
Private pool,0.199,Standard
Private underground parking,0.25,Standard
Private yard,0.4986346666666667,Luxury
Professional Property Management Services.,0.43,Luxury
Professional estate management services,0.2106,Standard
Property Registry,0.39373986285714285,Luxury
Property Video Available,0.15293082,Standard
Protected (Historical),0.11930550499999999,Standard
Provision for air condition connections,0.1,Basic
Provision for built in DSTV connectivity,0.1,Basic
Provision for conduct TV antennas,0.1,Basic
Provision for internet broadband connectivity,0.1,Basic
Provision for water heaters,0.1,Basic
Provision of gas cylinder chamber/gas piping for all flats,0.125,Standard
Proximity to Appolonia City,0.008,Basic
Ready to Sale,0.38684056702127656,Luxury
Ready to rent,0.7739634111111111,Luxury
Redeveloped,0.3387661225,Standard
Reinforced security doors at all exits.,0.08335859,Basic
Remote (distant),0.9112377133333336,Luxury
Rent guarantee investment option,0.299,Standard
Rent to own investment option,0.299,Standard
Requisite utility services,0.55,Luxury
Residential,0.2821372375,Standard
Restaurant Access,0.000297628,Basic
Restaurant Area,0.3773491559375,Standard
Restaurants,0.25,Standard
Restaurants Nearby,0.18530000000000002,Standard
Restaurants overlooking the lake,0.14175000000000001,Standard
Roman,0.45563505249999997,Luxury
Roof Balcony,0.276179531,Standard
Roof Terrace,0.2897381104,Standard
Rooftop garden on all units,0.08714762,Basic
Rooftop lounge,0.299,Standard
Rooftop pool,0.299,Standard
Rooftop swimming pool & bar,0.25,Standard
Rooftop terrace,0.199,Standard
SLIDING METAL GATE IN FENCED WALL,0.465,Luxury
SMALL 4 BEDROOM WITH BOYS QUARTERS,0.7,Luxury
SMALL 4 BEDROOM WITHOUT BOYS QUARTERS,0.65,Luxury
SMALL COMPOUND SPACES,0.65,Luxury
SMALL SIZE (VILLA BLANC) DETACHED SINGLE TOWN HOUSE,0.38,Standard
SOLID WOODEN INTERIOR DOORS,0.465,Luxury
"Sanitary appliances - kitchen sink, wall mirrors, wash hand basins and water closets with dual flush systems",0.07,Basic
"Sanitary appliances - kitchen sinks, wall mirrors, wash hand basins and water closets with dual flush systems",0.03160212,Basic
